Code,Name,FK_Month
19781007,1978-1979 October 07                 ,1978197904
19781008,1978-1979 October 08                 ,1978197904
19781009,1978-1979 October 09                 ,1978197904
19781010,1978-1979 October 10                 ,1978197904
19781011,1978-1979 October 11                 ,1978197904
19781012,1978-1979 October 12                 ,1978197904
19781013,1978-1979 October 13                 ,1978197904
19781014,1978-1979 October 14                 ,1978197904
19781015,1978-1979 October 15                 ,1978197904
19781016,1978-1979 October 16                 ,1978197904
19781017,1978-1979 October 17                 ,1978197904
19781018,1978-1979 October 18                 ,1978197904
19781019,1978-1979 October 19                 ,1978197904
19781020,1978-1979 October 20                 ,1978197904
19781021,1978-1979 October 21                 ,1978197904
19781022,1978-1979 October 22                 ,1978197904
19781023,1978-1979 October 23                 ,1978197904
19781024,1978-1979 October 24                 ,1978197904
19781025,1978-1979 October 25                 ,1978197904
19781026,1978-1979 October 26                 ,1978197904
19781027,1978-1979 October 27                 ,1978197904
19781028,1978-1979 October 28                 ,1978197904
19781029,1978-1979 October 29                 ,1978197904
19781030,1978-1979 October 30                 ,1978197904
19781031,1978-1979 October 31                 ,1978197904
19781101,1978-1979 November 01                ,1978197905
19781102,1978-1979 November 02                ,1978197905
19781103,1978-1979 November 03                ,1978197905
19781104,1978-1979 November 04                ,1978197905
19781105,1978-1979 November 05                ,1978197905
19781106,1978-1979 November 06                ,1978197905
19781107,1978-1979 November 07                ,1978197905
19781108,1978-1979 November 08                ,1978197905
19781109,1978-1979 November 09                ,1978197905
19781110,1978-1979 November 10                ,1978197905
19781111,1978-1979 November 11                ,1978197905
19781112,1978-1979 November 12                ,1978197905
19781113,1978-1979 November 13                ,1978197905
19781114,1978-1979 November 14                ,1978197905
19781115,1978-1979 November 15                ,1978197905
19781116,1978-1979 November 16                ,1978197905
19781117,1978-1979 November 17                ,1978197905
19781118,1978-1979 November 18                ,1978197905
19781119,1978-1979 November 19                ,1978197905
19781120,1978-1979 November 20                ,1978197905
19781121,1978-1979 November 21                ,1978197905
19781122,1978-1979 November 22                ,1978197905
19781123,1978-1979 November 23                ,1978197905
19781124,1978-1979 November 24                ,1978197905
19781125,1978-1979 November 25                ,1978197905
19781126,1978-1979 November 26                ,1978197905
19781127,1978-1979 November 27                ,1978197905
19781128,1978-1979 November 28                ,1978197905
19781129,1978-1979 November 29                ,1978197905
19781130,1978-1979 November 30                ,1978197905
19781201,1978-1979 December 01                ,1978197906
19781202,1978-1979 December 02                ,1978197906
19781203,1978-1979 December 03                ,1978197906
19781204,1978-1979 December 04                ,1978197906
19781205,1978-1979 December 05                ,1978197906
19781206,1978-1979 December 06                ,1978197906
19781207,1978-1979 December 07                ,1978197906
19781208,1978-1979 December 08                ,1978197906
19781209,1978-1979 December 09                ,1978197906
19781210,1978-1979 December 10                ,1978197906
19781211,1978-1979 December 11                ,1978197906
19781212,1978-1979 December 12                ,1978197906
19781213,1978-1979 December 13                ,1978197906
19781214,1978-1979 December 14                ,1978197906
19781215,1978-1979 December 15                ,1978197906
19781216,1978-1979 December 16                ,1978197906
19781217,1978-1979 December 17                ,1978197906
19781218,1978-1979 December 18                ,1978197906
19781219,1978-1979 December 19                ,1978197906
19781220,1978-1979 December 20                ,1978197906
19781221,1978-1979 December 21                ,1978197906
19781222,1978-1979 December 22                ,1978197906
19781223,1978-1979 December 23                ,1978197906
19781224,1978-1979 December 24                ,1978197906
19781225,1978-1979 December 25                ,1978197906
19781226,1978-1979 December 26                ,1978197906
19781227,1978-1979 December 27                ,1978197906
19781228,1978-1979 December 28                ,1978197906
19781229,1978-1979 December 29                ,1978197906
19781230,1978-1979 December 30                ,1978197906
19781231,1978-1979 December 31                ,1978197906
19790101,1978-1979 January 01                 ,1978197907
19790102,1978-1979 January 02                 ,1978197907
19790103,1978-1979 January 03                 ,1978197907
19790104,1978-1979 January 04                 ,1978197907
19790105,1978-1979 January 05                 ,1978197907
19790106,1978-1979 January 06                 ,1978197907
19790107,1978-1979 January 07                 ,1978197907
19790108,1978-1979 January 08                 ,1978197907
19790109,1978-1979 January 09                 ,1978197907
19790110,1978-1979 January 10                 ,1978197907
19790111,1978-1979 January 11                 ,1978197907
19790112,1978-1979 January 12                 ,1978197907
19790113,1978-1979 January 13                 ,1978197907
19790114,1978-1979 January 14                 ,1978197907
19790115,1978-1979 January 15                 ,1978197907
19790116,1978-1979 January 16                 ,1978197907
19790117,1978-1979 January 17                 ,1978197907
19790118,1978-1979 January 18                 ,1978197907
19790119,1978-1979 January 19                 ,1978197907
19790120,1978-1979 January 20                 ,1978197907
19790121,1978-1979 January 21                 ,1978197907
19790122,1978-1979 January 22                 ,1978197907
19790123,1978-1979 January 23                 ,1978197907
19790124,1978-1979 January 24                 ,1978197907
19790125,1978-1979 January 25                 ,1978197907
19790126,1978-1979 January 26                 ,1978197907
19790127,1978-1979 January 27                 ,1978197907
19790128,1978-1979 January 28                 ,1978197907
19790129,1978-1979 January 29                 ,1978197907
19790130,1978-1979 January 30                 ,1978197907
19790131,1978-1979 January 31                 ,1978197907
19790201,1978-1979 February 01                ,1978197908
19790202,1978-1979 February 02                ,1978197908
19790203,1978-1979 February 03                ,1978197908
